상위 본부명,기관명,주소,y좌표,x좌표,전화번호,유형,등록일,수량
충북소방본부,진천소방서-진천_중앙-119 안전센터,충북 진천군 진천읍 진광로 93,36.8728097,127.4410784,043-539-3875,119안전센터,2018-03-17,2
충북소방본부,증평소방서-증평_중앙-119 안전센터,증평군 증평읍 충청대로 1789,36.7878912,127.5838223,043-836-4119,119안전센터,2018-03-17,1
충북소방본부,영동소방서-황간-119 안전센터,충북 영동군 황간면 황간로 132,36.235293,127.9039,043-742-4119,119안전센터,2018-03-17,2
충북소방본부,영동소방서-영동_중앙-119 안전센터,충북 영동군 영동읍 영동황간로 174,36.1656657,127.7890123,043-740-7111,119안전센터,2018-03-17,2
충북소방본부,옥천소방서-청산-119 안전센터,충북 옥천군 청산면 남부로 2306,36.3450498,127.7813228,043-730-1921,119안전센터,2018-03-17,1
충북소방본부,옥천소방서-옥천_중앙-119 안전센터,충북 옥천군 옥천읍 중앙로 132,36.3079508,127.5742761,043-730-1901,119안전센터,2018-03-17,3
충북소방본부,보은소방서-구병산-119 안전센터,충북 보은군 마로면 관기 송현로 78,36.4355732,127.8174267,043-773-0251,119안전센터,2018-03-17,1
충북소방본부,보은소방서-속리산-119 안전센터,충북 보은군 속리산면 법주사로 278,36.5321025,127.8237383,043-773-0231,119안전센터,2018-03-17,1
충북소방본부,보은소방서-보은_중앙-119 안전센터,충북 보은군 보은읍 남부로 4415,36.4769632,127.7221438,043-773-0215,119안전센터,2018-03-17,1
충북소방본부,제천소방서-제천_봉양-119 안전센터,충북 제천시 봉양읍 북부로1433,37.1315909,128.1286748,043-641-7340,119안전센터,2018-03-17,1
충북소방본부,제천소방서-화산-119 안전센터,충북 제천시 강명길 17,37.1186628,128.2040773,043-641-7310,119안전센터,2018-03-17,2
충북소방본부,제천소방서-제천_중앙-119 안전센터,충북 제천시 신죽하로 164,37.16059,128.2128,043-641-7119,119안전센터,2018-03-17,1
충북소방본부,충주소방서-연수-119 안전센터,충북 충주시 연수동 454-30,36.9828079,127.9353734,전화공사중,119안전센터,2018-03-17,1
충북소방본부,충주소방서-앙성-119 안전센터,충북 충주시 앙성면 가곡로 1019,37.108693,127.752216,043-841-3370,119안전센터,2018-03-17,2
충북소방본부,충주소방서-수안보-119 안전센터,충북 충주시 수안보면 관동길 9-7,36.8470755,127.9941083,043-841-3350,119안전센터,2018-03-17,1
충북소방본부,충주소방서-호암-119 안전센터,충북 충주시 호암대로 13,36.9592335,127.9279495,043-841-3340,119안전센터,2018-03-17,1
충북소방본부,충주소방서-주덕-119 안전센터,충청북도 충주시 주덕읍 신양리 570-3,36.971241,127.791168,043-841-3342,119안전센터,2026-01-30,1
충북소방본부,충주소방서-목행-119 안전센터,충북 충주시 목행산단7로 9,37.0032917,127.9211,043-841-3331,119안전센터,2018-03-17,1
충북소방본부,서부소방서_충북-남이-119 안전센터,충북 청주시 서원구 청남로 866,36.5307207,127.4287783,043-249-9867,119안전센터,2018-03-17,1
충북소방본부,서부소방서_충북-서부(충북)_사직-119 안전센터,충북 청주시 서원구 사직대로 229,36.6378228,127.4723282,043-249-9852,119안전센터,2018-03-17,1
충북소방본부,서부소방서_산남-119 안전센터,충북 청주시 서원구 산미로 70,36.6040265,127.4704346,043-249-9837,119안전센터,2018-03-17,1
충북소방본부,서부소방서_충북-복대-119 안전센터,충북 청주시 흥덕구 공단로 93,36.6398817,127.4396546,043-249-9822,119안전센터,2018-03-17,2
충북소방본부,서부소방서_충북-가경-119 안전센터,충북 청주시 흥덕구 가경로 143,36.62729,127.43695,043-249-9804,119안전센터,2018-03-17,2
충북소방본부,동부소방서_충북-오창-119 안전센터,충북 청주시 청원구 오창읍 중심상업2로 30,36.71281,127.4324718,043-216-2119,119안전센터,2018-03-17,1
충북소방본부,동부소방서_충북-내수-119 안전센터,충북 청주시 청원구 내수읍 청암로80,36.7245899,127.5389913,043-214-0119,119안전센터,2018-03-17,1
충북소방본부,동부소방서_충북-문의-119 안전센터,충북 청주시 상당구 문의면 문의시내1길 8,36.5173082,127.496528,043-298-7119,119안전센터,2018-03-17,2
충북소방본부,동부소방서_충북-북문-119 안전센터,충북 청주시 상당구 상당로 168,36.64329,127.489938,043-224-1119,119안전센터,2018-03-17,1
충북소방본부,동부소방서_충북-사천-119 안전센터,충북 청주시 청원구 율봉로202번길 66-2,36.6658468,127.4904891,043-213-0119,119안전센터,2018-03-17,1
충북소방본부,동부소방서_충북-동부(충북)_중앙-119 안전센터,충북 청주시 상당구 영운로 61,36.6209601,127.494848,043-255-0119,119안전센터,2018-03-17,2
강원소방본부,양양소방서-강현-119 안전센터,강원특별자치도 양양군 강현면 장산1길 26,37.995153,128.737983,033-672-2119,119안전센터,2026-01-30,1
강원소방본부,양양소방서-하조대-119 안전센터,강원특별자치도 양양군 현북면 동해대로 1155-33,38.147832,128.597673,033-639-7533,119안전센터,2026-01-30,1
강원소방본부,양양소방서-방호구조과(양양)-119 안전센터,강원도 양양군 양양읍 남대천로 33,38.0674264,128.6224396,033-671-2119,119안전센터,2018-03-17,1
강원소방본부,고성소방서-거진-119 안전센터,강원도 고성군 거진읍 수외길 19,38.4410185,128.4526906,033-681-7119,119안전센터,2018-03-17,2
강원소방본부,고성소방서-동광-119 안전센터,강원도 고성군 토성면 동해대로 5320,38.2811849,128.5492178,033-631-1119,119안전센터,2018-03-17,1
강원소방본부,고성소방서-방호구조과(간성)-119 안전센터,강원도 고성군 간성읍 수성로 37-11,38.3769921,128.4738364,033-681-1119,119안전센터,2018-03-17,1
강원소방본부,인제소방서-기린-119 안전센터,강원도 인제군 기린면 내린천로 4100,37.9616761,128.3206439,033-461-5119,119안전센터,2018-03-17,2
강원소방본부,인제소방서-원통-119 안전센터,강원도 인제군 북면 원통로 276,38.126176,128.2135799,033-461-3119,119안전센터,2018-03-17,2
강원소방본부,인제소방서-방호구조과(인제)-119 안전센터,강원도 인제군 인제읍 비봉로 44번길 71,38.0614106,128.168508,033-460-9210,119안전센터,2018-03-17,1
강원소방본부,철원소방서-갈말-119 안전센터,강원도 철원군 갈말읍 명성로 229,38.1521725,127.3070147,033-450-2551,119안전센터,2018-03-17,1
강원소방본부,철원소방서-김화-119 안전센터,강원도 철원군 서면 약수로 76,38.245421,127.4353237,033-450-2541,119안전센터,2018-03-17,2
강원소방본부,철원소방서-동송-119 안전센터,강원도 철원군 동송읍 금학로 251길 17,38.2107647,127.2161308,033-450-2531,119안전센터,2018-03-17,1
강원소방본부,철원소방서-방호구조과(갈말)-119 안전센터,강원도 철원군 갈말읍 태봉로 1504,38.1855846,127.323525,033-452-7119,119안전센터,2018-03-17,1
강원소방본부,정선소방서-사북-119 안전센터,강원도 정선군 사북읍 하이원길 29,37.224175,128.8156283,033-592-2119,119안전센터,2018-03-17,2
강원소방본부,정선소방서-임계-119 안전센터,강원도 정선군 임계면 송계4길 9,37.4951465,128.8529298,033-562-6119,119안전센터,2018-03-17,2
강원소방본부,정선소방서-고한-119 안전센터,강원도 정선군 고한읍 강원남로 6455,37.1949013,128.869425,033-591-3119,119안전센터,2018-03-17,1
강원소방본부,정선소방서-신동-119 안전센터,강원도 정선군 신동읍 의림로 342,37.2208853,128.647282,033-378-0119,119안전센터,2018-03-17,1
강원소방본부,정선소방서-방호구조과(정선)-119 안전센터,강원도 정선군 녹송로 27,37.3797392,128.6718684,033-563-0119,119안전센터,2018-03-17,1
강원소방본부,평창소방서-대관령-119 안전센터,강원도 평창군 대관령면 올림픽로 62-20,37.6725459,128.7012598,033-339-8551,119안전센터,2018-03-17,1
강원소방본부,평창소방서-대화-119 안전센터,강원도 평창군 대화면 평창대로 934,37.5031563,128.4542482,033-339-8506,119안전센터,2018-03-17,2
강원소방본부,평창소방서-봉평-119 안전센터,강원도 평창군 봉평면 기풍로 107-6,37.6124585,128.3776755,033-339-8541,119안전센터,2018-03-17,2
전북소방본부,전주덕진소방서-금암-119 안전센터,전북 전주시 덕진구 백제대로 611,35.8421216,127.1363781,063-250-4272,119안전센터,2018-03-17,2
충남소방본부,청양소방서-정산-119 안전센터,충남 청양군 정산면 서정4길 49,36.4166596,126.9479615,041-940-7362,119안전센터,2018-03-17,2
충남소방본부,청양소방서-청양-119 안전센터,충남 청양군 청양읍 충절로 1187,36.451623,126.7924514,041-940-7252,119안전센터,2018-03-17,2
충남소방본부,태안소방서-근흥-119 안전센터,충남 태안군 근흥면 신진도리 249,36.6824865,126.1474251,041-671-0402,119안전센터,2018-03-17,2
충남소방본부,태안소방서-원북-119 안전센터,충남 태안군 원북면 원이로 1031,36.8356519,126.2723911,041-671-0383,119안전센터,2018-03-17,1
충남소방본부,태안소방서-안면-119 안전센터,충남 태안군 안면읍 장터로 77,36.5158834,126.3480905,041-671-0363,119안전센터,2018-03-17,2
충남소방본부,태안소방서-태안_태안-119 안전센터,충남 태안군 태안읍 동백로 100,36.758023,126.2861164,041-671-0334,119안전센터,2018-03-17,2
충남소방본부,예산소방서-예산_덕산-119 안전센터,충남 예산군 덕산면 도청대로 1160,36.7048766,126.67316,041-330-4401,119안전센터,2018-03-17,1
충남소방본부,예산소방서-삽교-119 안전센터,충남 예산군 삽교읍 삽교로1길 34,36.6889797,126.73836,041-330-4381,119안전센터,2018-03-17,1
충남소방본부,예산소방서-예산_금오-119 안전센터,충남 예산군 예산읍 예당관광로 760,36.6785008,126.8271646,041-330-4361,119안전센터,2018-03-17,2
충남소방본부,예산소방서-오가-119 안전센터,충남 예산군 오가면 오가중앙로 111,36.686551,126.801863,041-330-4331,119안전센터,2018-03-17,1
충남소방본부,홍성소방서-내포-119 안전센터,충남 홍성군 홍북읍 의향로 133,36.6473146,126.677031,041-635-9119,119안전센터,2018-03-17,1
충남소방본부,홍성소방서-갈산-119 안전센터,충남 홍성군 갈산면 갈산로150번길 16,36.599884,126.5543207,041-633-2119,119안전센터,2018-03-17,2
충남소방본부,홍성소방서-광천-119 안전센터,충남 홍성군 광천읍 충서로 354,36.5140504,126.6224516,041-641-2119,119안전센터,2018-03-17,2
충남소방본부,홍성소방서-옥암-119 안전센터,충남 홍성군 홍성읍 충서로 1258,36.5888972,126.657524,041-632-0119,119안전센터,2018-03-17,1
충남소방본부,홍성소방서-구룡-119 안전센터,충남 홍성군 홍성읍 충절로 741,36.5851995,126.6957647,041-630-0312,119안전센터,2018-03-17,1
충남소방본부,서천소방서-서면-119 안전센터,충남 서천군 서면 부사로 153,36.1631701,126.5315504,041-955-0402,119안전센터,2018-03-17,1
충남소방본부,서천소방서-비인-119 안전센터,충남 서천군 비인면 비인로 141,36.1383063,126.605199,041-955-0382,119안전센터,2018-03-17,1
충남소방본부,서천소방서-한산-119 안전센터,충남 서천군 한산면 충절로 1164,36.0831596,126.8061096,041-955-0422,119안전센터,2018-03-17,1
충남소방본부,서천소방서-서천-119 안전센터,충남 서천군 서천읍 충절로49번길 33-8,36.0768754,126.6885429,041-955-0362,119안전센터,2018-03-17,1
충남소방본부,서천소방서-서천_장항-119 안전센터,충남 서천군 장항읍 장항로 37,36.0135196,126.6830247,041-955-0332,119안전센터,2018-03-17,1
충남소방본부,부여소방서-외산-119 안전센터,충남 부여군 외산면 만수로 235,36.301986,126.705837,041-830-0422,119안전센터,2018-03-17,1
충남소방본부,부여소방서-홍산-119 안전센터,충남 부여군 홍산면 북토로 89,36.2181805,126.7553968,041-830-0382,119안전센터,2018-03-17,1
충남소방본부,부여소방서-임천-119 안전센터,충남 부여군 임천면 성흥로 179번길 1,36.1841702,126.8965051,041-830-0402,119안전센터,2018-03-17,1
충남소방본부,부여소방서-사비-119 안전센터,충남 부여군 부여읍 북포로 29,36.2858917,126.9269558,041-830-0362,119안전센터,2018-03-17,1
충남소방본부,부여소방서-백제-119 안전센터,충남 부여군 규암면 계백로 17,36.2749958,126.8822443,041-830-0212,119안전센터,2018-03-17,1
충남소방본부,금산소방서-복진-119 안전센터,충남 금산군 진산면 읍내로 47-1,36.143224,127.3683718,041-750-1382,119안전센터,2018-03-17,1
충남소방본부,금산소방서-추부-119 안전센터,충남 금산군 추부면 삼육로 47,36.1939742,127.4682501,041-750-1362,119안전센터,2018-03-17,1
충남소방본부,금산소방서-금산_금산-119 안전센터,충남 금산군 금산읍 삼풍로 2,36.099909,127.4801011,041-750-1331,119안전센터,2018-03-17,3
충남소방본부,당진소방서-기지시-119 안전센터,충남 당진시 송악읍 틀모시로 844,36.9084944,126.6908287,041-350-5442,119안전센터,2018-03-17,2
충남소방본부,당진소방서-당진_신평-119 안전센터,충남 당진시 신평면 신평길 133,36.8810741,126.7771497,041-350-5422,119안전센터,2018-03-17,1
충남소방본부,당진소방서-석문-119 안전센터,충남 당진시 석문면 보덕포로 1069-21,36.9851984,126.5887176,041-350-5362,119안전센터,2018-03-17,1
충남소방본부,당진소방서-송악-119 안전센터,충남 당진시 송악읍 송악로 1019,36.9601607,126.7682725,041-350-5402,119안전센터,2018-03-17,1
충남소방본부,당진소방서-합덕-119 안전센터,충남 당진시 우강면 중방로 2,36.8128036,126.7666745,041-350-5382,119안전센터,2018-03-17,3
충남소방본부,당진소방서-당진-119 안전센터,충남 당진시 역천로 838(채운동),36.8860342,126.6177418,041-350-5300,119안전센터,2018-03-17,2
충남소방본부,계룡소방서-계룡-119 안전센터,충남 계룡시 두마면 사계로 170,36.2619827,127.2744311,042-540-5332,119안전센터,2018-03-17,3
충남소방본부,논산소방서-논산_연산-119 안전센터,충남 논산시 연산면 관창로 54,36.2124649,127.1827843,041-730-0422,119안전센터,2018-03-17,3
충남소방본부,논산소방서-연무-119 안전센터,충남 논산시 연무읍 동안로 1137,36.1264134,127.1282714,041-730-0382,119안전센터,2018-03-17,1
충남소방본부,논산소방서-강경-119 안전센터,충남 논산시 강경읍 동안로 3,36.157867,127.0181811,041-730-0362,119안전센터,2018-03-17,1
충남소방본부,논산소방서-반월-119 안전센터,충남 논산시 해월로 153-1,36.2044626,127.0841448,041-730-0402,119안전센터,2018-03-17,2
충남소방본부,논산소방서-논산_내동-119 안전센터,충남 논산시 대학로 17,36.1782935,127.10039,041-730-0332,119안전센터,2018-03-17,1
충남소방본부,서산소방서-성연-119 안전센터,충남 서산시 성연면 일람리 1071,36.8259577,126.4471183,041-689-0442,119안전센터,2018-03-17,1
충남소방본부,서산소방서-부석-119 안전센터,충남 서산시 부석면 강경벌로 10,36.7174959,126.3936929,041-689-0422,119안전센터,2018-03-17,1
충남소방본부,서산소방서-해미-119 안전센터,충남 서산시 해미면  성지3길 33,36.7100555,126.5426,041-689-0402,119안전센터,2018-03-17,2
충남소방본부,서산소방서-서산_동부-119 안전센터,충남 서산시 학동3로53(동문동),36.789833,126.45905,041-689-0382,119안전센터,2018-03-17,2
충남소방본부,서산소방서-서산_대산-119 안전센터,충남 서산시 대산읍 망일산로 831-15,36.9408765,126.4395624,041-689-0362,119안전센터,2018-03-17,1
충남소방본부,서산소방서-서산_예천-119 안전센터,충남 서산시 호수공원 14로 26-4(예천동),36.7733417,126.444925,041-689-0330,119안전센터,2018-03-17,1
충남소방본부,아산소방서-배방-119 안전센터,충남 아산시 배방읍 배방로 38,36.77386,127.0540705,041-538-0422,119안전센터,2018-03-17,1
충남소방본부,아산소방서-인주-119 안전센터,충남 아산시 인주면 공세길 19,36.8804849,126.9100102,041-538-0402,119안전센터,2018-03-17,1
충남소방본부,아산소방서-신창-119 안전센터,충남 아산시 신창면 순천향로 48,36.7712579,126.9354029,041-538-0382,119안전센터,2018-03-17,2
충남소방본부,아산소방서-둔포-119 안전센터,충남 아산시 둔포면 충무로 1848,36.9314596,127.042875,041-538-0362,119안전센터,2018-03-17,2
충남소방본부,아산소방서-모종-119 안전센터,충남 아산시 문화로 293,36.7867187,127.0163173,041-538-0332,119안전센터,2018-03-17,2
충남소방본부,보령소방서-주포-119 안전센터,충남 보령시 주포면 질재로 47-16,36.4152519,126.5875304,041-930-0421,119안전센터,2018-03-17,1
충남소방본부,보령소방서-오천-119 안전센터,충남 보령시 오천면 소성안길 47,36.4385829,126.5219963,041-930-0401,119안전센터,2018-03-17,2
충남소방본부,보령소방서-웅천-119 안전센터,충남 보령시 웅천읍 충서로 947,36.2351103,126.5971681,041-930-0381,119안전센터,2018-03-17,1
충남소방본부,보령소방서-신흑-119 안전센터,충남 보령시 대천항로 205,36.3168459,126.5143085,041-930-0361,119안전센터,2018-03-17,1
충남소방본부,보령소방서-명천-119 안전센터,충남 보령시 대천로 122,36.3565891,126.6057898,041-930-0333,119안전센터,2018-03-17,1
충남소방본부,공주소방서-공주_계룡-119 안전센터,충남 공주시 계룡면 월암송정길 18,36.3613499,127.1414197,041-851-0422,119안전센터,2018-03-17,2
충남소방본부,공주소방서-동학사-119 안전센터,충남 공주시 반포면 동학사1로 110,36.3637401,127.2539972,041-851-0402,119안전센터,2018-03-17,1
충남소방본부,공주소방서-신관-119 안전센터,충남 공주시 의당로 31,36.4749182,127.129775,041-851-0382,119안전센터,2018-03-17,1
충남소방본부,공주소방서-유구-119 안전센터,충남 공주시 유구읍 유구외곽로 368,36.5399407,126.9459625,041-851-0362,119안전센터,2018-03-17,1
충남소방본부,공주소방서-웅진-119 안전센터,충남 공주시 무령로 55,36.4594492,127.1083497,041-851-0212,119안전센터,2018-03-17,1
충남소방본부,천안서북소방서-입장-119 안전센터,충남 천안시 서북구 망향로 1107,36.9090297,127.2272769,041-360-0461,119안전센터,2018-03-17,1
충남소방본부,천안서북소방서-쌍용-119 안전센터,충남 천안시 서북구 월봉로 78,36.7975937,127.1182993,041-360-0441,119안전센터,2018-03-17,1
충남소방본부,천안서북소방서-성환-119 안전센터,충남 천안시 서북구 성환읍 성환1로 395,36.9277027,127.1312601,041-360-0421,119안전센터,2018-03-17,1
전남소방본부,순천소방서-왕조-119 안전센터,전남 순천시 기적의도서관 1길 30,34.9526529,127.5247395,061-750-0931,119안전센터,2018-03-17,1
전남소방본부,순천소방서-저전-119 안전센터,전남 순천시 중앙로 19,34.9480862,127.4865431,061-750-0926,119안전센터,2018-03-17,2
전남소방본부,순천소방서-서면-119 안전센터,전남 순천시 서면 삼산로 281,34.9866763,127.503975,061-750-0890,119안전센터,2018-03-17,1
전남소방본부,여수소방서-돌산-119 안전센터,전남 여수시 돌산읍 강남로 34,34.7186602,127.7501594,061-680-0950,119안전센터,2018-03-17,3
전남소방본부,여수소방서-봉산-119 안전센터,전남 여수시 어항단지로 222-5(남산동),34.7302074,127.7301509,061-680-0935,119안전센터,2018-03-17,1
전남소방본부,여수소방서-여서-119 안전센터,전남 여수시 문수로 131(문수동),34.7565083,127.7080875,061-680-0945,119안전센터,2018-03-17,1
전남소방본부,여수소방서-연등-119 안전센터,전남 여수시 좌수영로 162(연등동),34.754775,127.726675,061-680-0925,119안전센터,2018-03-17,1
전남소방본부,여수소방서-평여-119 안전센터,전남 여수시 여수산단로 321(평여동),34.8109122,127.6703169,061-680-0940,119안전센터,2018-03-17,1
전남소방본부,여수소방서-소라-119 안전센터,전남 여수시 소라면 여순로 297,34.8310224,127.6145657,061-680-0955,119안전센터,2018-03-17,1
전남소방본부,여수소방서-학동-119 안전센터,전남 여수시 망마로 20,34.76006,127.6651528,061-680-0890,119안전센터,2018-03-17,2
전남소방본부,신안소방서-안좌-119 안전센터,전남 신안군 안좌면 중부로 884,34.75727,126.1240414,061-280-0950,119안전센터,2018-03-17,5
전남소방본부,신안소방서-지도-119 안전센터,전남 신안군 지도읍 해제지도로 1304,35.0588332,126.2049612,061-280-0945,119안전센터,2018-03-17,1
전남소방본부,목포소방서-연산-119 안전센터,전남 목포시 산정공단로 64,34.818771,126.3777237,061-280-0940,119안전센터,2018-03-17,1
전남소방본부,목포소방서-삼학-119 안전센터,전남 목포시 삼학로 218,34.7901662,126.406754,061-280-0935,119안전센터,2018-03-17,1
전남소방본부,목포소방서-경동-119 안전센터,전남 목포시 유동로 42번길 1,34.7855691,126.3806872,061-280-0930,119안전센터,2018-03-17,1
전남소방본부,목포소방서-호남-119 안전센터,전남 목포시 영산로 165,34.7971333,126.3879875,061-280-0925,119안전센터,2018-03-17,1
전북소방본부,무진장소방서-장수-119 안전센터,전북 장수군 호비로 42,35.6499145,127.5212407,063-350-6275,119안전센터,2018-03-17,3
전북소방본부,무진장소방서-무주-119 안전센터,전북 무주군 무주읍 당산강변로 126,36.0028195,127.6551558,063-350-6274,119안전센터,2018-03-17,2
전북소방본부,무진장소방서-마령-119 안전센터,전북 진안군 마령면 임진로 2077-24,35.7317555,127.3698239,063-350-6276,119안전센터,2018-03-17,2
전북소방본부,무진장소방서-진안-119 안전센터,전북 진안군 진안읍 진무로 1179,35.7964195,127.4347185,063-350-6273,119안전센터,2018-03-17,3
전북소방본부,무진장소방서-장계-119 안전센터,전북 장수군 장계면 육십령로 136,35.7322571,127.589538,063-350-6272,119안전센터,2018-03-17,1
전북소방본부,부안소방서-격포-119 안전센터,전북 부안군 변산면 격포항길 64-17,35.6200453,126.47063,063-580-1273,119안전센터,2018-03-17,3
전북소방본부,부안소방서-부안-119 안전센터,전북 부안군 행안면 변산로 86,35.7296126,126.7119964,063-580-1272,119안전센터,2018-03-17,4
전북소방본부,고창소방서-고창_대산-119 안전센터,전북 고창군 대산면 공음대산로 932,35.3398975,126.5983421,063-560-1275,119안전센터,2018-03-17,1
전북소방본부,고창소방서-흥덕-119 안전센터,전북 고창군 흥덕면 문화2길 21,35.5173233,126.7032481,063-560-1274,119안전센터,2018-03-17,1
전북소방본부,고창소방서-무장-119 안전센터,전북 고창군 무장면 무장남북로 20-5,35.4165734,126.5616561,063-560-1273,119안전센터,2018-03-17,2
전북소방본부,고창소방서-고창-119 안전센터,전북 고창군 고창읍 녹두로 1294,35.4328166,126.6878348,063-560-1272,119안전센터,2018-03-17,2
전북소방본부,김제소방서-김제_금산-119 안전센터,전북 김제시 금산면 금산사로 29,35.7195645,126.9947134,063-540-4274,119안전센터,2018-03-17,1
전북소방본부,김제소방서-만경-119 안전센터,전북 김제시 만경읍 만경공단1길 7,35.8576647,126.8168582,063-540-4273,119안전센터,2018-03-17,1
전북소방본부,김제소방서-김제_교동-119 안전센터,전북 김제시 벽성로 278,35.7990078,126.8700945,063-540-4272,119안전센터,2018-03-17,2
전북소방본부,남원소방서-순창-119 안전센터,전북 순창군 순창읍 교성로 24,35.3719725,127.1337975,063-620-3773,119안전센터,2018-03-17,5
전북소방본부,남원소방서-금지-119 안전센터,전북 남원시 금지면 요천로 430,35.3479137,127.3031294,063-620-3775,119안전센터,2018-03-17,3
전북소방본부,남원소방서-인월-119 안전센터,전북 남원시 인월면 황산로 1828,35.465424,127.602399,063-620-3774,119안전센터,2018-03-17,2
전북소방본부,남원소방서-식정-119 안전센터,전북 남원시 요천로 1965,35.436712,127.4168295,063-620-3772,119안전센터,2018-03-17,4
전북소방본부,정읍소방서-영원-119 안전센터,전북 정읍시 영원면 영원로 1048,35.6521706,126.7842631,063-570-1275,119안전센터,2018-03-17,1
전북소방본부,정읍소방서-신태인-119 안전센터,전북 정읍시 정신로 1241,35.6913586,126.8782291,063-570-1274,119안전센터,2018-03-17,2
전북소방본부,정읍소방서-시기-119 안전센터,전북 정읍시 정읍남로 1421,35.5577854,126.8574034,063-570-1273,119안전센터,2018-03-17,2
전북소방본부,정읍소방서-하북-119 안전센터,전북 정읍시 서부산업도로 507-5,35.5883098,126.8585211,063-570-1272,119안전센터,2018-03-17,2
전북소방본부,익산소방서-금마-119 안전센터,전북 익산시 함열읍 함열중앙로 133,36.0761373,126.972043,063-839-3278,119안전센터,2018-03-17,3
전북소방본부,익산소방서-함열-119 안전센터,전북 익산시 황등면 황등서로 55,36.0019026,126.9388651,063-839-3277,119안전센터,2018-03-17,4
전북소방본부,익산소방서-익산_모현-119 안전센터,전북 익산시 배산로 181,35.9537295,126.9418022,063-839-3273,119안전센터,2018-03-17,2
전북소방본부,익산소방서-인화-119 안전센터,전북 익산시 목천로 301,35.9282962,126.9545367,063-839-3276,119안전센터,2018-03-17,1
전북소방본부,익산소방서-익산_공단-119 안전센터,전북 익산시 선화로 429,35.9471346,126.9769375,063-839-3275,119안전센터,2018-03-17,1
전북소방본부,익산소방서-신동-119 안전센터,전북 익산시 인북로 226,35.9488441,126.9574688,063-839-3274,119안전센터,2018-03-17,1
전북소방본부,익산소방서-팔봉-119 안전센터,전북 익산시 무왕로 1338,35.9623102,127.0052279,063-839-3272,119안전센터,2018-03-17,2
전북소방본부,군산소방서-대야-119 안전센터,전북 군산시 대야면 대야관통로 134,35.9460532,126.820127,063-450-0278,119안전센터,2018-03-17,2
전북소방본부,군산소방서-산북-119 안전센터,전북특별자치도 군산시 산북로 71-11,35.960192,126.672179,063-450-0276,119안전센터,2026-01-30,1
전북소방본부,군산소방서-지곡-119 안전센터,전북 군산시 백토로 223,35.9591013,126.757524,063-450-0273,119안전센터,2018-03-17,2
전북소방본부,군산소방서-비응-119 안전센터,전북 군산시 새만금북로 43,35.9438034,126.5408563,063-450-0279,119안전센터,2018-03-17,2
전북소방본부,군산소방서-군산_항만-119 안전센터,전북 군산시 임해로 462,35.9713541,126.6281329,063-450-0275,119안전센터,2018-03-17,1
전북소방본부,군산소방서-금동-119 안전센터,전북 군산시 군산창길 1,35.989764,126.7072077,063-450-0274,119안전센터,2018-03-17,1
전북소방본부,군산소방서-사정-119 안전센터,전북 군산시 번영로 308 1층,35.9628605,126.7510992,063-450-0272,119안전센터,2018-03-17,3
전북소방본부,전주완산소방서-혁신-119 안전센터,전북 완주군 이서면 지사제2로 12,35.8321503,127.0234766,063-220-4217,119안전센터,2018-03-17,1
전북소방본부,전주완산소방서-평화-119 안전센터,전북 전주시 완산구 평화로 105,35.7862685,127.1338494,063-220-4275,119안전센터,2018-03-17,1
전북소방본부,전주완산소방서-서신-119 안전센터,전북특별자치도 전주시 완산구 서신동 3-40,35.829282,127.127784,063-220-4274,119안전센터,2026-01-30,1
전북소방본부,전주완산소방서-전주완산_교동-119 안전센터,전북 전주시 완산구 경기전길 183,35.8111758,127.15174,063-220-4273,119안전센터,2018-03-17,1
전북소방본부,전주완산소방서-서부-119 안전센터,전북 전주시 완산구 우전로 228,35.8148824,127.1022765,063-220-4278,119안전센터,2018-03-17,1
전북소방본부,전주완산소방서-전주완산_효자-119 안전센터,전북 전주시 완산구 거마평로 73,35.7993101,127.1164687,063-220-4272,119안전센터,2018-03-17,2
전북소방본부,전주덕진소방서-전주덕진_고산-119 안전센터,전북 완주군 고산면 고산로 49,35.9759488,127.2026117,063-250-4278,119안전센터,2018-03-17,3
전북소방본부,전주덕진소방서-아중-119 안전센터,전북 전주시 덕진구 진버들4길 16,35.835856,127.1637757,063-250-4277,119안전센터,2018-03-17,1
전북소방본부,전주덕진소방서-봉동-119 안전센터,전북 완주군 봉동읍 완주산단5로 89,35.9440862,127.1272764,063-250-4276,119안전센터,2018-03-17,3
전북소방본부,전주덕진소방서-삼례-119 안전센터,전북 완주군 삼례읍 삼례역로 27,35.908925,127.070467,063-250-4275,119안전센터,2018-03-17,1
전북소방본부,전주덕진소방서-전미-119 안전센터,전북 전주시 덕진구 과학로 144,35.8818257,127.1286357,063-250-4274,119안전센터,2018-03-17,1
전북소방본부,전주덕진소방서-팔복-119 안전센터,전북 전주시 덕진구 온고을로 430,35.8505853,127.0822887,063-250-4273,119안전센터,2018-03-17,1
경북소방본부,김천소방서- 대광 -119 안전센터,경상북도 김천시 공단로 152-36,36.1483961,128.1379623,054-432-0119,119안전센터,2018-03-17,1
경북소방본부,김천소방서- 다수 -119 안전센터,경상북도 김천시 영남대로 1246,36.1274006,128.072863,054-430-0119,119안전센터,2018-03-17,1
경북소방본부,김천소방서- 양금 -119 안전센터,경상북도 김천시 강변로 219,36.10686,128.122744,054-436-0118,119안전센터,2026-01-30,1
